,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
59,59,-75.0232823889603,1.2522889676347404e-06,8.83911903315493e-06,97,1071.0,1841,213,185,"eff_d_f_exc_[3, 5]_[7, 13]","[[3, 5], [7, 13]]",0.05801105166042647
60,60,-75.02328478263686,2.3936765671805915e-06,6.445442465974338e-06,102,1092.0,1876,213,191,"eff_d_f_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",0.11332082659681644
61,61,-75.02328526222215,4.795852817096602e-07,5.965857184264678e-06,82,1121.0,1911,226,197,"eff_d_f_exc_[2, 11]_[12, 13]","[[2, 11], [12, 13]]",-0.011378613951086186
62,62,-75.02328571659369,4.543715448335206e-07,5.511485639431157e-06,85,1146.0,1946,226,207,"eff_d_f_exc_[3, 12]_[10, 13]","[[3, 12], [10, 13]]",0.1458945196610914
63,63,-75.02328574793462,3.1340931627710233e-08,5.480144707803447e-06,84,1175.0,1981,230,213,"eff_d_f_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",7.004013795274902e-05
64,64,-75.02328578195619,3.402156778520293e-08,5.446123140018244e-06,37,1192.0,2016,236,213,"eff_d_f_exc_[1, 2]_[7, 10]","[[1, 2], [7, 10]]",-0.0005676551038685226
65,65,-75.02328579672115,1.476496436225716e-08,5.431358175655987e-06,53,1221.0,2051,236,215,"eff_d_f_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",1.3148647031294955e-05
66,66,-75.02328582027997,2.3558811790280743e-08,5.407799363865706e-06,48,1254.0,2086,240,221,"eff_d_f_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",0.00023399456502888838
67,67,-75.02328612726404,3.0698407726958976e-07,5.1008152865961165e-06,79,1279.0,2121,240,223,"eff_d_f_exc_[4, 13]_[8, 9]","[[4, 13], [8, 9]]",0.006164264836278009
68,68,-75.02328614509047,1.7826423004407843e-08,5.082988863591709e-06,70,1308.0,2156,246,225,"eff_d_f_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",0.00047925264347767945
69,69,-75.02328616133045,1.6239980027421552e-08,5.066748883564287e-06,63,1337.0,2191,248,231,"eff_d_f_exc_[1, 10]_[12, 13]","[[1, 10], [12, 13]]",-0.0006371492778400994
70,70,-75.02328640069202,2.3936156878789916e-07,4.827387314776388e-06,80,1366.0,2226,261,237,"eff_d_f_exc_[2, 13]_[11, 12]","[[2, 13], [11, 12]]",0.19481286078586638
71,71,-75.02328641643203,1.5740013736831315e-08,4.811647301039557e-06,59,1391.0,2261,265,237,"eff_d_f_exc_[0, 3]_[6, 11]","[[0, 3], [6, 11]]",-0.0007018965975983347
72,72,-75.02328642289466,6.46262776626827e-09,4.805184673273288e-06,63,1416.0,2296,265,243,"eff_d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-7.690333377966407e-05
73,73,-75.0232864493095,2.6414838316668465e-08,4.77876983495662e-06,46,1429.0,2329,265,249,"eff_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",-0.0017371101287190261
74,74,-75.02328645416459,4.855095880884619e-09,4.773914739075735e-06,57,1458.0,2364,269,255,"eff_d_f_exc_[0, 4]_[6, 12]","[[0, 4], [6, 12]]",0.0011691117076507373
75,75,-75.02328645875629,4.59169768873835e-09,4.769323041386997e-06,99,1487.0,2399,271,257,"eff_d_f_exc_[1, 5]_[7, 13]","[[1, 5], [7, 13]]",0.003081386806829567
76,76,-75.0232864642824,5.526118229681742e-09,4.763796923157315e-06,42,1516.0,2434,273,267,"eff_d_f_exc_[1, 12]_[10, 13]","[[1, 12], [10, 13]]",-0.0010592136131903059
77,77,-75.02328646975752,5.475115472108882e-09,4.758321807685206e-06,56,1549.0,2469,277,273,"eff_d_f_exc_[0, 13]_[11, 12]","[[0, 13], [11, 12]]",-0.00040730619204557597
78,78,-75.02328654717218,7.741465424260241e-08,4.680907153442604e-06,85,1574.0,2504,277,275,"eff_d_f_exc_[3, 4]_[6, 13]","[[3, 4], [6, 13]]",-0.18163020514821004
79,79,-75.02328655255582,5.383640200307127e-09,4.675523513242297e-06,41,1599.0,2539,282,281,"eff_d_f_exc_[1, 4]_[7, 12]","[[1, 4], [7, 12]]",-0.000168792358893676
80,80,-75.02328655789901,5.343196107787662e-09,4.670180317134509e-06,44,1632.0,2574,286,283,"eff_d_f_exc_[0, 5]_[6, 13]","[[0, 5], [6, 13]]",0.0003566594430145098
81,81,-75.02328667650995,1.1861094151299767e-07,4.5515693756215114e-06,110,1645.0,2607,294,289,"eff_d_f_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",-0.17167893178538893
82,82,-75.02328667999431,3.4843594676203793e-09,4.548085016153891e-06,64,1666.0,2642,296,289,"eff_d_f_exc_[1, 3]_[7, 11]","[[1, 3], [7, 11]]",-0.001092250803115061
83,83,-75.02328668317396,3.179650320817018e-09,4.544905365833074e-06,54,1687.0,2677,302,289,"eff_d_f_exc_[0, 2]_[6, 10]","[[0, 2], [6, 10]]",-0.0004061048156959878
84,84,-75.02328715292066,4.697466948755391e-07,4.075158670957535e-06,92,1700.0,2710,313,289,"eff_d_f_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.011758266416347538
85,85,-75.02328715604892,3.1282638701668475e-09,4.072030407087368e-06,54,1729.0,2745,317,295,"eff_d_f_exc_[0, 7]_[5, 12]","[[0, 7], [5, 12]]",-0.00010402361459984463
86,86,-75.02328715873192,2.682995159375423e-09,4.069347411927993e-06,50,1758.0,2780,319,297,"eff_d_f_exc_[1, 6]_[4, 13]","[[1, 6], [4, 13]]",-0.00047783617017594347
87,87,-75.02328716530553,6.573614541593997e-09,4.062773797386399e-06,52,1775.0,2815,321,303,"eff_d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",-0.0005376708893053075
88,88,-75.02328718587799,2.0572457515299902e-08,4.042201339871099e-06,95,1792.0,2850,321,303,"eff_d_f_exc_[4, 5]_[7, 10]","[[4, 5], [7, 10]]",0.007776290120420698
89,89,-75.0232871919301,6.052104595255514e-09,4.036149235275843e-06,60,1817.0,2885,325,305,"eff_d_f_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.00013695821625409743
90,90,-75.02328719459827,2.6681732379074674e-09,4.033481062037936e-06,53,1834.0,2920,325,305,"eff_d_f_exc_[0, 1]_[7, 10]","[[0, 1], [7, 10]]",-2.5472174151119635e-05
91,91,-75.02328734916013,1.5456186019946472e-07,3.878919201838471e-06,117,1851.0,2955,338,305,"eff_d_f_exc_[2, 7]_[4, 5]","[[2, 7], [4, 5]]",-0.022518224362154515
92,92,-75.02328765636396,3.0720383392690565e-07,3.5717153679115654e-06,139,1864.0,2988,338,305,"eff_d_f_exc_[3, 6]_[4, 5]","[[3, 6], [4, 5]]",-0.006976105740504717
93,93,-75.02328844653171,7.901677463451051e-07,2.7815476215664603e-06,242,1877.0,3021,344,305,"eff_d_f_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.34080938669682975
94,94,-75.02328848245162,3.591991060147848e-08,2.745627710964982e-06,116,1894.0,3056,344,311,"eff_d_f_exc_[7, 10]_[12, 13]","[[7, 10], [12, 13]]",-0.03866181882957393
95,95,-75.02328848964444,7.192824114099494e-09,2.7384348868508823e-06,59,1915.0,3091,348,317,"eff_d_f_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",0.0003584557154596478
96,96,-75.02328849316793,3.5234819506513304e-09,2.734911404900231e-06,58,1936.0,3126,348,317,"eff_d_f_exc_[0, 1]_[6, 11]","[[0, 1], [6, 11]]",0.00023694499896043916
97,97,-75.02328935474928,8.615813555934437e-07,1.8733300493067873e-06,274,1953.0,3161,361,323,"eff_d_f_exc_[4, 10]_[6, 12]","[[4, 10], [6, 12]]",-0.1161520781765974
98,98,-75.02329067596537,1.3212160894227054e-06,5.521139598840819e-07,264,1970.0,3196,374,329,"eff_d_f_exc_[4, 7]_[11, 12]","[[4, 7], [11, 12]]",-0.03614052965584306
99,99,-75.02329069621895,2.0253580146345485e-08,5.318603797377364e-07,105,1991.0,3231,380,331,"eff_d_f_exc_[1, 4]_[10, 13]","[[1, 4], [10, 13]]",0.00020223968540552758
100,100,-75.02329075718161,6.096266247368476e-08,4.708977172640516e-07,154,2016.0,3266,393,333,"eff_d_f_exc_[4, 13]_[6, 7]","[[4, 13], [6, 7]]",-0.02824847295856079
101,101,-75.02329079758971,4.0408096424471296e-08,4.304896208395803e-07,140,2037.0,3301,393,343,"eff_d_f_exc_[5, 12]_[8, 9]","[[5, 12], [8, 9]]",0.01323376333354626
102,102,-75.02329084358252,4.5992806008143816e-08,3.844968148314365e-07,218,2062.0,3336,406,345,"eff_d_f_exc_[4, 13]_[8, 9]","[[4, 13], [8, 9]]",-0.030322458354199593
103,103,-75.02329084677622,3.1937048561303527e-09,3.8130310997530614e-07,106,2091.0,3371,411,347,"eff_d_f_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",0.00027390057516455974
104,104,-75.02329089425034,4.747411708194704e-08,3.338289928933591e-07,241,2116.0,3406,413,353,"eff_d_f_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",0.02226114379116524
105,105,-75.02329090159031,7.339977514675411e-09,3.264890153786837e-07,142,2145.0,3441,413,359,"eff_d_f_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",0.0010957396017407866
106,106,-75.02329103835567,1.3676535104423237e-07,1.8972366433445131e-07,316,2166.0,3476,413,369,"eff_d_f_exc_[5, 12]_[6, 7]","[[5, 12], [6, 7]]",0.05863935978384696
107,107,-75.02329104845968,1.0104017178491631e-08,1.7961964715595968e-07,84,2195.0,3511,418,371,"eff_d_f_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",-0.00014442706173331814
108,108,-75.02329105063346,2.1737776023655897e-09,1.774458695535941e-07,61,2216.0,3546,422,371,"eff_d_f_exc_[1, 6]_[10, 11]","[[1, 6], [10, 11]]",0.00015666057761817636
109,109,-75.0232910520824,1.4489387467619963e-09,1.759969308068321e-07,59,2229.0,3579,422,371,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.0007977125986286229
110,110,-75.0232910533071,1.2247056702108239e-09,1.7477222513662127e-07,56,2250.0,3614,422,371,"eff_d_f_exc_[0, 3]_[7, 10]","[[0, 3], [7, 10]]",-0.0010729891796629732
111,111,-75.02329105643226,3.1251516929842182e-09,1.7164707344363705e-07,74,2283.0,3649,426,377,"eff_d_f_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",-0.000725459755555556
112,112,-75.02329105816791,1.735656951495912e-09,1.6991141649214114e-07,76,2296.0,3682,426,383,"eff_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",0.0009492477419489403
113,113,-75.02329115555531,9.738739947806607e-08,7.252401701407507e-08,248,2309.0,3715,437,383,"eff_d_f_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.033074925855889434
114,114,-75.02329116915831,1.3602999615613953e-08,5.892101739846112e-08,187,2338.0,3750,441,389,"eff_d_f_exc_[2, 11]_[12, 13]","[[2, 11], [12, 13]]",-0.018997392896604622
115,115,-75.02329117127961,2.1212969159023487e-09,5.679972048255877e-08,80,2359.0,3785,445,391,"eff_d_f_exc_[1, 13]_[5, 11]","[[1, 13], [5, 11]]",0.00017072831652356992
116,116,-75.0232911717976,5.17985654369113e-10,5.6281734828189656e-08,70,2376.0,3820,451,397,"eff_d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",0.0007820523013300082
117,117,-75.02329120267407,3.0876478263053286e-08,2.540525656513637e-08,170,2393.0,3855,453,397,"eff_d_f_exc_[3, 6]_[10, 11]","[[3, 6], [10, 11]]",0.02213732856569842
118,118,-75.0232912077658,5.0917208227474475e-09,2.0313535742388922e-08,124,2406.0,3888,453,397,"eff_d_f_exc_[8, 9]_[10, 11]","[[8, 9], [10, 11]]",0.007501885622288871
119,119,-75.0232912085659,8.000995421753032e-10,1.951343620021362e-08,78,2431.0,3923,453,403,"eff_d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-0.00041026801842342954
120,120,-75.0232912091576,5.91711568631581e-10,1.8921724631582038e-08,77,2444.0,3956,458,403,"eff_d_f_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.00038754039190898266
121,121,-75.02329120988239,7.247820121847326e-10,1.8196942619397305e-08,83,2461.0,3991,458,409,"eff_d_f_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",-0.0004291948446334097
122,122,-75.02329120998564,1.0325607036065776e-10,1.8093686549036647e-08,65,2490.0,4026,462,411,"eff_d_f_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",0.001856135688247892
123,123,-75.02329121115537,1.1697238733177073e-09,1.692396267571894e-08,100,2503.0,4059,468,417,"eff_d_f_exc_[3, 4]_[11, 12]","[[3, 4], [11, 12]]",0.014705625028237532
124,124,-75.02329121169396,5.385913937061559e-10,1.6385371282012784e-08,75,2520.0,4094,468,417,"eff_d_f_exc_[6, 11]_[8, 9]","[[6, 11], [8, 9]]",0.009253964668892934
125,125,-75.02329122154349,9.849529192251794e-09,6.53584208976099e-09,174,2533.0,4127,468,417,"eff_d_f_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",2.0592790506600915e-05
126,126,-75.02329122264081,1.0973195685437531e-09,5.438522521217237e-09,79,2546.0,4160,468,417,"eff_d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.00043475939134902583
