,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
70,70,-75.02328355681051,2.232796703083295e-08,7.67126921630279e-06,49,6342.0,4870,1308,792,"d_f_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",0.00018268587890557351
71,71,-75.02328359117813,3.436761630837282e-08,7.636901599994417e-06,59,6518.0,4942,1340,816,"d_f_exc_[1, 10]_[12, 13]","[[1, 10], [12, 13]]",0.00014808471499917053
72,72,-75.02328362785295,3.667481962565944e-08,7.600226780368757e-06,85,6630.0,5014,1352,816,"d_f_exc_[0, 5]_[11, 12]","[[0, 5], [11, 12]]",-0.00011818455770265425
73,73,-75.02328365314908,2.5296131411778333e-08,7.574930648956979e-06,67,6806.0,5086,1384,816,"d_f_exc_[0, 4]_[6, 12]","[[0, 4], [6, 12]]",-5.993730590710727e-05
74,74,-75.02328367971614,2.656706499237771e-08,7.548363583964601e-06,46,6886.0,5158,1388,816,"d_f_exc_[1, 2]_[7, 10]","[[1, 2], [7, 10]]",-0.00020605951346116684
75,75,-75.02328370696355,2.7247409661868005e-08,7.521116174302733e-06,43,7030.0,5230,1420,816,"d_f_exc_[1, 12]_[4, 7]","[[1, 12], [4, 7]]",-0.0006928156205824007
76,76,-75.02328372186832,1.4904770750945318e-08,7.506211403551788e-06,48,7238.0,5302,1452,840,"d_f_exc_[0, 3]_[4, 13]","[[0, 3], [4, 13]]",-0.00014973532420155288
77,77,-75.02328374387663,2.2008308064869198e-08,7.484203095486919e-06,50,7414.0,5374,1484,840,"d_f_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",-0.0006198518176966345
78,78,-75.02328374889734,5.020709181735583e-09,7.479182386305183e-06,39,7462.0,5446,1484,864,"d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",1.2037100974811408e-05
79,79,-75.02328375565078,6.7534386971601634e-09,7.472428947608023e-06,44,7606.0,5518,1516,864,"d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",9.307438769862812e-05
